range,cost,capacity,velocity,config
6.504934788,5156.891113,58,24.90670013,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,58,3"
6.884072781,5297.357422,60,24.3725071,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,60,3"
5.52338171,5029.186035,60,23.58658791,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,60,3"
5.610239983,5297.357422,66,21.47958374,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,66,3"
4.472450733,5029.186035,66,20.69171143,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,66,3"
4.048158169,5156.891113,70,18.74430275,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,70,3"
8.822532654,5156.891113,50,27.03075409,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb,50,3"
7.544064045,5156.891113,55,25.40270805,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb,55,3"
7.369289875,4913.633301,51,25.57499504,"*aMM0-----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,51,3"
8.396888733,5156.891113,53,25.58000565,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,53,3"
9.950203896,5156.891113,46,27.84395218,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,46,3"
6.298603058,5029.186035,56,25.17068863,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3"
7.456389427,5297.357422,57,25.68372154,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,57,3"
6.669767857,5156.891113,57,25.32806015,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,57,3"
8.083636284,5451.190918,58,25.36034393,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,58,3"
5.816073418,5029.186035,58,24.42776871,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,58,3"
8.319526672,5619.000977,61,24.01083946,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,61,3"
7.462525845,5451.190918,61,24.09192848,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,61,3"
6.684465885,5297.357422,61,23.91860008,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,61,3"
14.94260883,5521.676758,40,31.43454933,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,40,3"
16.75854683,5815.977051,41,30.13993073,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,41,3"
14.32855988,5521.676758,42,30.84269905,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,42,3"
16.64417076,5983.786621,44,28.97750664,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,44,3"
16.36738396,5983.786621,45,28.60750771,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3"
15.42928123,5815.977051,45,29.20413017,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3"
14.51420689,5662.143066,45,29.54139137,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3"
13.57788849,5521.676758,45,29.70830536,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3"
16.08566093,5983.786621,46,28.16894722,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,46,3"
14.25391769,5662.143066,46,29.2107296,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,46,3"
13.30364037,5521.676758,46,29.48610115,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,46,3"
12.3494854,5393.97168,46,29.67791748,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,46,3"
12.13710976,5662.143066,51,28.67751503,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,51,3"
12.90088654,5815.977051,52,27.79921341,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,52,3"
10.34486103,5393.97168,52,28.31728745,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,52,3"
13.54437256,5983.786621,53,26.86988831,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,53,3"
12.71905231,5983.786621,54,27.55047607,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,54,3"
10.58194733,5521.676758,54,27.63690948,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,54,3"
7.694195271,5393.97168,60,26.17779541,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,60,3"
5.936056614,5278.418945,65,23.27292442,"*aMM0-----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,65,3"
10.06029034,5815.977051,60,25.98687553,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^ck,60,3"
8.400140762,5521.676758,60,26.30659103,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^dk,60,3"
15.61628342,5662.143066,41,30.83928108,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,41,3"
13.33988285,5815.977051,50,28.62245178,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,50,3"
10.51617146,5393.97168,51,28.83099365,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,51,3"
11.11812115,5521.676758,52,28.33358192,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,52,3"
12.67639351,5815.977051,53,27.29615402,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,53,3"
9.864485741,5393.97168,54,27.55202866,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,54,3"
9.780288696,5521.676758,55,28.12310791,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,55,3"
9.132102966,5393.97168,55,27.85142136,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,55,3"
8.493746758,5278.418945,55,27.55423737,"*aMM0-----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,55,3"
11.09876728,5815.977051,56,27.62311935,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3"
10.16943264,5662.143066,56,27.96909714,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3"
9.312346458,5521.676758,56,28.07966232,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3"
9.934247971,5662.143066,57,27.55203247,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,57,3"
17.98217773,5983.786621,41,29.06664848,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^jd^dk,41,3"
14.75794601,5662.143066,44,29.92803383,"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^jd^dk,44,3"
17.58633995,6378.953613,50,28.42300987,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^hc,50,3"
11.76763439,5789.138672,55,30.32514763,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,55,3"
15.09436035,6378.953613,56,27.41636848,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3"
74.4747467,1993.863403,3,9.194651604,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fNL3--*gLN3--^ab^ac^ad^ae^bf^cg,3,3"
13.27051926,1985.710815,6,10.02905273,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fNL3---*gLN3---^ab^ac^ad^ae^bf^cg,6,3"
12.61188984,2161.67334,7,10.13376617,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3--*gLN3--^ab^ac^ad^ae^ef^dg,7,2"
13.00130844,2170.148193,7,10.01881695,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3-*gLN3-^ab^ac^ad^ae^ef^dg,7,3"
9.542074203,1963.124634,7,9.540884972,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,7,3"
7.549005508,1937.142944,7,10.36101151,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fNL3----------*gLN3----------^ab^ac^ad^ae^ef^dg,7,3"
9.493488312,2161.67334,8,10.4256258,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3--*gLN3--^ab^ac^ad^ae^ef^dg,8,3"
7.456933975,2083.328613,8,12.06083965,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3--------------*gLN3--------------^ab^ac^ad^ae^ef^dg,8,3"
8.400233269,2145.684326,9,9.798666,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3----*gLN3----^ab^ac^ad^ae^ef^dg,9,3"
8.086081505,2130.93457,9,10.05813408,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,9,3"
7.398615837,2099.153809,9,10.71022129,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3-----------*gLN3-----------^ab^ac^ad^ae^ef^dg,9,3"
7.259189606,2093.621094,9,10.80709171,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3------------*gLN3------------^ab^ac^ad^ae^ef^dg,9,3"
6.994827271,2083.328613,9,11.07411098,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3--------------*gLN3--------------^ab^ac^ad^ae^ef^dg,9,3"
8.916830063,2170.148193,9,9.375331879,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3-*gLN3-^ab^ac^ad^ae^ef^dg5,9,3"
8.737872124,2130.93457,8,10.9313879,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg8,8,3"
13.74077892,2188.089844,7,9.797497749,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3+*gLN3+^ab^ac^ad^ae^ef^dg^fb^gc,7,3"
10.17243671,2188.089844,8,9.99203968,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fNL3+*gLN3+^ab^ac^ad^ae^ef^dg^fc^gb,8,3"
68.07790375,3281.599365,21,14.06751347,"*aMM0-----*bNM2+*cMN1+*dLM2+*eML1+*fOM2+*gNN0-----*hNL3*iMO1+*jLN3*kKM2+*lLL0-----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^mq^cg^dj^el,21,3"
17.96251678,3524.857178,26,14.07124996,"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fOM2+*gNN0-----*hNL3*iMO1+*jLN3*kKM2+*lLL0-----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^mq^cg^dj^el,26,3"
4.540048122,3397.151855,32,13.75297356,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fOM2+*gNN0-----*hNL3*iMO1+*jLN3*kKM2+*lLL0-----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^pj^mq^he^ie,32,3"
8.285812378,3397.151855,27,15.80740356,"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fOM2+*gNN0-----*hNL3*iMO1+*jLN3*kKM2+*lLL0-----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^pj^mq^hq^el,27,3"
15.46623611,2011.141846,6,9.697196007,"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4*nPM4*oMP4*pJM4*qMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^io^kp^mq^cg^dj^el,6,3"
9.933554649,2178.95166,8,10.13956356,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh,8,3"
9.092082977,2178.95166,9,9.219799995,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^dj^dk^dl^em^cg^eh^el,9,3"
13.32275772,2178.95166,7,9.903813362,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^dj^dk^dl^em^cg^el,7,3"
17.44690514,2178.95166,6,9.700789452,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^cg^dj^eh^el,6,3"
5.690658569,2178.95166,12,10.51449966,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^cg^dj^el,12,3"
4.048809528,2178.95166,13,9.054842949,"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4^ab^ac^ad^ae^bf^bg^bh^ci^dj^dk^dl^cg^eh^el,13,3"
4.821853161,1886.957886,6,13.26744461,"*aMM0-*bNM2+*cMN11*dLM2+*eML1+*fLN3---------------------*gNL3---------------------^ab^ac^ad^ae^df^ef^cg^bg5,6,3"
11.17599583,2130.93457,7,10.69592381,"*aMM0*bNM2+*cMN11*dLM2+*eML1+*fLN3------*gNL3------^ab^ac^ad^ae^df^eg^bf^cg,7,3"
8.883494377,1715.601929,1,13.83451462,"*aMM0--*bNM2+*cMN11*dLM2+*eML1+*fLN3----------------------------*gNL3---------------------------^ab^ac^ad^ae^df^eg^cf^bg,1,3"
6.047084808,2054.767822,9,11.99600887,"*aMM0*bNM2+*cMN11*dLM2+*eML1+*fLN3---------------------*gNL3---------------------^ab^ac^ad^ae^df^eg^cf^gb,9,3"
7.176851749,1920.538086,6,11.67532253,"*aMM0-*bNM2+*cMN11*dLM2+*eML1+*fLN3-------------*gNL3-------------^ab^ac^ad^ae^df^eg^cf^gc,6,3"
5.542602539,1897.851685,6,12.61183167,"*aMM0-*bNM2+*cMN11*dLM2+*eML1+*fLN3------------------*gNL3------------------^ab^ac^ad^ae^df^eg^fc^gb,6,3"
28.73481178,1740.172607,1,11.05290699,"*aMM0--*bNM2+*cMN11*dLM2+*eML1+*fLN3-------------------*gNL3-------------------^ab^ac^ae^ad^ae^df^eg^bf^cg,1,3"
12.44187164,5451.190918,45,27.565979,"*aMM0-*bNM2+*cMN11*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3"
9.22297287,5619.000977,57,25.61138725,"*aMM0*bNM2+*cMN11*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jc^kk,57,3"
10.93199635,5619.000977,53,25.5884285,"*aMM0*bNM2+*cMN11*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,53,3"
7.257612705,5297.357422,58,25.23845291,"*aMM0--*bNM2+*cMN11*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,58,3"
15.16767311,5815.977051,46,28.78066635,"*aMM0-*bNM2+*cMN11*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,46,3"
12.38489056,5662.143066,50,29.07417679,"*aMM0--*bNM2+*cMN11*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,50,3"
13.86626053,5983.786621,52,27.11208725,"*aMM0*bNM2+*cMN11*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,52,3"
11.9858427,5815.977051,54,27.71351433,"*aMM0-*bNM2+*cMN11*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,54,3"
13.06794071,5815.977051,51,28.30221558,"*aMM0-*bNM2+*cMN11*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,51,3"
14.4831028,5916.84375,51,30.38279343,"*aMM0---*bNM2+*cMN11*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,51,3"
8.38037014,2117.374023,8,11.19935513,"*aMM0*bNM2+*cMN11*dLM2+*eML1+*fNL3--------*gLN3--------^ab^ac^ad^ae^ef^dg,8,3"
7.922120094,2099.153809,8,11.6350708,"*aMM0*bNM2+*cMN11*dLM2+*eML1+*fNL3-----------*gLN3-----------^ab^ac^ad^ae^ef^dg,8,3"
7.309348583,2078.556396,8,12.19543839,"*aMM0*bNM2+*cMN11*dLM2+*eML1+*fNL3---------------*gLN3---------------^ab^ac^ad^ae^ef^dg,8,3"
8.55537796,2153.520752,9,9.660242081,"*aMM0*bNM2+*cMN11*dLM2+*eML1+*fNL3---*gLN3---^ab^ac^ad^ae^ef^dg,9,3"
7.802229404,2117.374023,9,10.30897617,"*aMM0*bNM2+*cMN11*dLM2+*eML1+*fNL3--------*gLN3--------^ab^ac^ad^ae^ef^dg,9,3"
74.55335999,2011.141846,4,9.213881493,"*aMM0-*bNM2+*cMN11*dLM2+*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^dj^dk^el^em^cg^eh,4,3"
10.51930046,5662.143066,55,28.24054909,"*aMM0--*bNM2+*cMN2+*dLM1+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,55,3"
43.65579605,3361.224365,22,14.3034687,"*aMM0-----*bNM2++*cMN1++*dLM2+*eML1+*fOM2+*gNN0-----*hNL3*iMO1+*jLN3*kKM2+*lLL0-----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^mq^cg^dj^el,22,3"
5.004288197,3208.555664,25,23.77148628,"*aMM0----*bNM2++*cMN1++*dLM2++*eML1++*fLN0----*gNL0----^ab^ac^ad^ae^cf^df^eg^bg,25,3"
5.620155811,3208.555664,23,26.14292526,"*aMM0----*bNM2++*cMN1++*dLM2++*eML1++*fLN0----*gNL0----^ab^ac^ad^ae^cf^egbd,23,3"
4.210544586,3093.003174,25,21.06218147,"*aMM0-----*bNM2++*cMN1++*dLM2++*eML1++*fLN0----*gNL0----^ab^ac^ad^ae^df^eg^cf^dg,25,3"
8.77507782,6143.037109,72,24.76225471,"*aMM0*bNM2++*cMN1++*dLM2++*eML1++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,72,3"
